id,scientific_name,japanese_name,genus_id,gbif_taxon_key,edibility
2185,Cortinarius caerulescens,,602,2528959,
2186,Cortinarius camphoratus,,602,2529076,
2187,Cortinarius caperatus,ショウウンジ,602,2529415,
2188,Cortinarius cinnabarinus,ショウジョウタケ,602,2529062,
2189,Cortinarius cinnamomeoides,オオササタケ,602,3349642,
2190,Cortinarius cinnamomeus,ササタケ,602,8028942,
2191,Cortinarius claricolor,オオツガタケ,602,2528781,
2192,Cortinarius collinitus,ツバアブラシメジ,602,7476637,
2193,Cortinarius corrugatus,,602,3347484,
2194,Cortinarius cotoneus,,602,2529492,
2195,Cortinarius cumatilis,ライラックフウセンタケ,602,2528788,
2196,Cortinarius cyanites,アイカシワギタケ,602,2529094,
2197,Cortinarius duracinus,ニセフウセンタケ,602,2529517,
2198,Cortinarius elatior,カワムラアブラシメジ,602,2528818,
2199,Cortinarius elatus,,602,8125627,
2200,Cortinarius fulvescens,,602,2529212,
2201,Cortinarius galeroides,トガリニセフウセンタケ,602,3347579,
2202,Cortinarius haasii,フタイロフウセンタケ,602,3350161,
2203,Cortinarius hemitrichus,シラガツバフウセンタケ,602,2529178,
2204,Cortinarius hercynicus,,602,3350339,
2205,Cortinarius heterodepressus,,602,9669663,
2206,Cortinarius hinnuleus,キツバフウセンタケ,602,2529278,
2207,Cortinarius illibatus,,602,2528915,
2208,Cortinarius iodes,ムラサキアブラシメジ,602,3350173,
2209,Cortinarius jubarinus,チャニセフウセンタケ,602,3349593,
2210,Cortinarius laccarioides,キツネフウセンタケ,602,3348761,
2211,Cortinarius largus,フジイロタケ,602,2529520,
2212,Cortinarius livido-ochraceus,アブラシメジ,602,2528816,
2213,Cortinarius luteoornatus,,602,3350012,
2214,Cortinarius malicorius,,602,2528800,
2215,Cortinarius mucosus,アブラシメジモドキ,602,2529494,
2216,Cortinarius neoarmillatus,コツバフウセンタケ,602,3350539,
2217,Cortinarius nigrosquamosus,オニフウセンタケ,602,3348524,
2218,Cortinarius obtusus,サザナミニセフウセンタケ,602,2529130,
2219,Cortinarius ochrophyllus,,602,3349281,
2220,Cortinarius olivaceofuscus,,602,8243151,
2221,Cortinarius orellanus,,602,2528684,
2222,Cortinarius pescolanensis,,602,9738219,
2223,Cortinarius pholideus,ササクレフウセンタケ,602,2528987,
2224,Cortinarius praestans,ムレオオフウセンタケ,602,7379140,
2225,Cortinarius privignus,,602,3350383,
2226,Cortinarius prunicola,ウメウスフジフウセンタケ,602,3350670,
2227,Cortinarius pseudopurpurascens,フウセンタケモドキ,602,3350564,
2228,Cortinarius pseudosalor,ムラサキズボタケ,602,2528978,
2229,Cortinarius purpureus,,602,2528727,
2230,Cortinarius raphanoides,,602,2528674,
2231,Cortinarius reticulisporus,ヤマブキフウセンタケ,602,3347804,
2232,Cortinarius rubellus,ジンガサドクフウセンタケ,602,2528663,
2233,Cortinarius rugosolilacinus,,602,3348732,
2234,Cortinarius salor,ムラサキアブラシメジモドキ,602,2529248,
2235,Cortinarius sanguineus,アカタケ,602,7729510,
2236,Cortinarius saturninus,フタイロニセフウセンタケ,602,2529066,
2237,Cortinarius scandens,カブニセフウセンタケ,602,2529369,
2238,Cortinarius semisanguineus,アカヒダササタケ,602,2529327,
2239,Cortinarius shigaensis,アサクラフウセンタケ,602,3348079,
2240,Cortinarius solis-occasus,,602,3351094,
2241,Cortinarius spilomeus,アカゲフウセンタケ,602,9174514,
2242,Cortinarius subalboviolaceus,ウスムラサキフウセンタケ,602,7244839,
2243,Cortinarius subarmillatus,ツバフウセンタケモドキ,602,7244779,
2244,Cortinarius subbalaustinus,,602,2528797,
2245,Cortinarius subdelibutus,マルミノアブラシメジ,602,8392723,
2246,Cortinarius torvus,ツバムラサキフウセンタケ,602,2528680,
2247,Cortinarius traganus,オオウスムラサキフウセンタケ,602,2529113,
2248,Cortinarius trivialis,マムシフウセンタケ,602,2529014,
2249,Cortinarius uliginosus,,602,2528790,
2250,Cortinarius variecolor,,602,5898337,
2251,Cortinarius variicolor,フジイロタケモドキ,602,2529468,
2252,Cortinarius venetus,,602,2528770,
2253,Cortinarius vernus,,602,2529170,
2254,Cortinarius violaceus,ミヤマムラサキフウセンタケ,602,2529040,
2255,Cortinarius watamukiensis,ワタムキツバフウセンタケ,602,3349956,
2256,Cystinarius rubicundulus,,603,12155070,
2257,Phlegmacium saginum,,604,11978537,
2258,Phlegmacium triumphans,,604,7895491,
2259,Protoglossum niveum,,605,2528634,
2260,Thaxterogaster microspermus,,606,12065849,
2261,Thaxterogaster purpurascens,,606,12054660,
2262,Thaxterogaster scaurus,,606,12082203,
2263,Thaxterogaster turmalis,,606,12112957,
2264,Thaxterogaster vibratilis,,606,11993176,
2265,Coryneum microstictoides,,607,7256903,
2266,Coryneum pedunculatum,,607,3445431,
2267,Caliciopsis pinea,,608,2597015,
2268,Corynelia clavata,,609,2596991,
2269,Corynelia nipponensis,,609,2596985,
2270,Corynelia tropica,,609,2596988,
2271,Corynelia uberata,ビンタマカビ,609,2596982,
2272,Corynespora cassiicola,,610,2617824,
2273,Corynespora citricola,,610,2617848,
2274,Corynespora gigaspora,,610,2617841,
2275,Corynespora melongenae,,610,3536928,
2276,Corynespora polyphragmia,,610,3536931,
2277,Corynespora sesameum,,610,3536910,
2278,Corynespora smithii,,610,2617833,
2279,Corynespora torulosa,,610,3536895,
2280,Crepidotus applanatus,マルミノチャヒラタケ,611,5240984,
2281,Crepidotus badiofloccosus,クリゲノチャヒラタケ,611,5453092,
2282,Crepidotus boninensis,,611,5240956,
2283,Crepidotus cesatii,,611,7243941,
2284,Crepidotus cinnabarinus,ヒイロチャヒラタケ,611,5240959,
2285,Crepidotus crocophyllus,,611,5240934,
2286,Crepidotus epibryus,コナカブリモドキ,611,5240973,
2287,Crepidotus malachius,ヒロハチャヒラタケ,611,6014641,
2288,Crepidotus mollis,チャヒラタケ,611,5240943,
2289,Crepidotus roseus,バライロチャヒラタケ,611,7244062,
2290,Crepidotus sepiarius,セピアコナカブリモドキ,611,5453159,
2291,Crepidotus sulphurinus,フジチャヒラタケ,611,5453034,
2292,Crepidotus uber,ムニンヒメチャヒラタケ,611,6014640,
2293,Crepidotus variabilis,コナカブリ,611,5240994,
2294,Crepidotus viticola,キチャヒラタケ,611,5453292,
2295,Simocybe centunculus,,612,3329934,
2296,Simocybe haustellaris,,612,2528419,
2297,Simocybe reducta,,612,2528410,
2298,Cronartium fusiforme,,613,8166358,
2299,Cronartium kamtschaticum,,613,3374373,
2300,Cronartium kurilense,,613,10758405,
2301,Cronartium malloti,,613,3374362,
2302,Cronartium orientale,,613,2517504,
2303,Cronartium pini,,613,2517474,
2304,Cronartium quercuum,,613,2517491,
2306,Cronartium ribicola,,613,2517512,
2307,Cronartium sahoanum,,613,10671908,
2308,Cronartium yamabense,,613,10855737,
2309,Peridermium japonicum,,614,3374413,
2310,Peridermium pini-densiflorae,,614,3374431,
2311,Peridermium praelongum,,614,2513845,
2312,Quasipucciniastrum potentillae,,615,12262173,
2313,Cryphonectria japonica,,616,7991143,
2314,Cryphonectria macrospora,,616,3444982,
2315,Cryphonectria nitschkei,,616,3444979,
2316,Cryphonectria parasitica,,616,2566393,
2317,Cryphonectria radicalis,,616,2566430,
2318,Endothia gyrosa,,617,2566414,
2319,Endothiella singularis,,618,3445016,
2320,Microthia havanensis,,619,2566437,
2321,Acaromyces ingoldii,,620,11950617,
2322,Clinoconidium inouyei,,621,12226366,
2323,Clinoconidium onumae,,621,10735314,
2324,Cryptococcus aureus,,622,5467844,
2325,Cryptococcus cellulolyticus,,622,5467770,
2326,Cryptococcus gattii,,622,5237364,
2327,Cryptococcus macerans,,622,5237360,
2328,Cryptococcus musci,,622,5237447,
2329,Cryptococcus neoformans,,622,5237368,
2330,Cryptococcus pseudolongus,,622,5237445,
2331,Cryptococcus saitoi,,622,5467781,
2332,Dioszegia aurantiaca,,623,5440496,
2333,Dioszegia catarinoi,,623,6321964,
2334,Dioszegia crocea,,623,5237438,
2335,Dioszegia fristingensis,,623,5440198,
2336,Dioszegia hungarica,,623,5439576,
2337,Dioszegia rishiriensis,,623,9770916,
2338,Dioszegia takashimae,,623,5440184,
2339,Kwoniella dendrophila,,624,9827248,
2340,Cryptocoryneum akitaense,,625,10829014,
2341,Cryptocoryneum brevicondensatum,,625,9646372,
2342,Cryptocoryneum congregatum,,625,9766201,
2343,Cryptocoryneum japonicum,,625,9674446,
2344,Cryptocoryneum longicondensatum,,625,9714936,
2345,Cryptocoryneum paracondensatum,,625,9744253,
2346,Cucurbitaria castaneae,,626,2618928,
2347,Curreya pithyophila,,627,6020663,
2348,Neocucurbitaria cava,,628,10854521,
2349,Neocucurbitaria juglandicola,,628,10828948,
2350,Pyrenochaeta gentianicola,,629,3528992,
2351,Pyrenochaeta globosa,,629,3528965,
2352,Pyrenochaeta ligni-putridi,,629,3528909,
2353,Pyrenochaeta nobilis,,629,2614921,
2354,Pyrenochaeta oryzae,,629,2614916,
2355,Pyrenochaetopsis tabarestanensis,,630,9784971,
2356,Cudonia circinans,ホテイタケ,631,8907562,
2357,Cudonia convoluta,,631,9288206,
2358,Cudonia helvelloides,クラタケ,631,3482117,
2359,Cudonia japonica,ゴンゲンタケ,631,3482110,
2360,Pachycudonia constrictospora,オオホテイタケ,632,2584040,
2361,Spathularia flavida,ヘラタケ,633,5255490,
2362,Spathulariopsis velutipes,コゲエノヘラタケ,634,2578990,
2363,Cuniculitrema polymorpha,,635,2518595,
2364,Fellomyces horovitziae,,636,3370697,
2365,Fellomyces penicillatus,,636,3370694,
2366,Fellomyces polyborus,,636,3370692,
2367,Kockovaella chinensis,,637,9799507,
2368,Kockovaella cucphuongensis,,637,2518602,
2369,Kockovaella distylii,,637,9767013,
2370,Kockovaella fuzhouensis,,637,9754860,
2371,Kockovaella imperatae,,637,2518607,
2372,Kockovaella lichenicola,,637,9684687,
2373,Kockovaella machilophila,,637,2518605,
2374,Kockovaella ogasawarensis,,637,9703904,
2375,Kockovaella phaffii,,637,2518600,
2376,Kockovaella sacchari,,637,2518604,
2377,Kockovaella schimae,,637,2518608,
2378,Kockovaella sichuanensis,,637,9685343,
2379,Kockovaella thailandica,,637,2518603,
2380,Absidia glauca,,638,5250615,
2381,Absidia repens,,638,5250638,
2382,Cunninghamella echinulata,,639,2558184,
2383,Cunninghamella elegans,,639,2558178,
2384,Cunninghamella homothallica,ドウタイクスダマカビ,639,2558176,
2385,Cunninghamella polymorpha,,639,2558208,
2386,Gongronella butleri,,640,2558212,
2387,Cyclothyriella rubronotata,,641,9745370,
2388,Cylindrium elongatum,,642,2592537,
2389,Cylindrium grande,,642,10678609,
2390,Cylindrosympodium gracile,,643,3538484,
2391,Sympodiella goidanichii,,644,10858480,
2392,Sympodiella multiseptata,,644,2587948,
2393,Chondrostereum purpureum,ムラサキウロコタケ,645,2532944,
2394,Cyphella quercina,,646,3341486,
2395,Gloeostereum incarnatum,ニカワウロコタケ,647,2532903,
2396,Granulobasidium vellereum,ワタゲオオコウヤクタケ,648,2532931,
2397,Anthopsis microspora,,649,2587734,
2398,Cyphellophora europaea,,650,7920831,
2399,Cyphellophora olivacea,,650,7653204,
2400,Cystobasidium benthicum,,651,7392760,
2401,Cystobasidium calyptogenae,,651,7772514,
2402,Cystobasidium iriomotense,,651,12257192,
2403,Cystobasidium laryngis,,651,8041574,
2404,Cystobasidium lysinophilum,,651,7726924,
2405,Cystobasidium minutum,,651,7535089,
2406,Cystobasidium oligophagum,,651,7463203,
2407,Cystobasidium slooffiae,,651,8193816,
2408,Cystofilobasidium capitatum,,652,2518159,
2409,Cystofilobasidium infirmominiatum,,652,2518150,
2410,Cystofilobasidium macerans,,652,7758201,
2411,Calocera coralloides,ヒメツノタケ,653,3371638,
2412,Calocera cornea,ツノフノリタケ,653,2512969,
2413,Calocera furcata,アオキツノフノリタケ,653,2512992,
2414,Calocera viscosa,ニカワホウキタケ,653,9134585,
2415,Dacrymyces adpressus,,654,8258608,
2416,Dacrymyces ancyleus,,654,7432668,
2417,Dacrymyces applanatus,,654,3371728,
2418,Dacrymyces aureosporus,,654,7712877,
2419,Dacrymyces capitatus,,654,2512907,
2420,Dacrymyces chrysospermus,ハナビラダクリオキン,654,2512921,
2421,Dacrymyces conformis,,654,3371814,
2422,Dacrymyces lacrymalis,,654,7934480,
2423,Dacrymyces microsporus,,654,3371817,
2424,Dacrymyces minor,ヒメダクリオキン,654,2512899,
2425,Dacrymyces minutus,,654,3371771,
2426,Dacrymyces nikkomontanus,ニッコウサンアカキクラゲ,654,3371760,
2427,Dacrymyces novae-zelandiae,,654,2512906,
2428,Dacrymyces pezizoides,,654,3371804,
2429,Dacrymyces punctiformis,,654,2512883,
2430,Dacrymyces roseotinctus,モモイロダクリオキン,654,7245077,
2431,Dacrymyces san-augustinii,,654,3371718,
2432,Dacrymyces spathularius,,654,12257826,
2433,Dacrymyces stillatus,ダクリオキン,654,2512925,
2434,Dacrymyces subalpinus,,654,3371758,
2435,Dacrymyces variisporus,,654,2512936,
2436,Dacryopinax primogenitus,,655,9785799,
2437,Dacryopinax sphenocarpa,,655,7742305,
2438,Dacryoscyphus pinacearum,,656,8105561,
2439,Dacryoscyphus subarcticus,,656,8225214,
2440,Dendrodacrys dendrocalami,,657,12172279,
2441,Dendrodacrys rigoratum,,657,12200429,
2442,Ditiola peziziformis,,658,5236925,
2443,Ditiola radicata,,658,5236929,
2444,Femsjonia uniseptata,,659,9675906,
2445,Guepiniopsis buccina,タテガタツノマタタケ,660,2512861,
2446,Guepiniopsis fissa,,660,3371613,
2447,Guepiniopsis torta,,660,3371619,
2448,Heterotextus peziziformis,,661,2513006,
2449,Gloeocystidium ochroleucum,,662,12261955,
2450,Jahnoporus brachiatus,,663,9772475,
2451,Jahnoporus hirtus,シロアミヒラタケ,663,2551714,
2452,Osteina obducta,ツガマイタケ,664,2542679,
2453,Osteina undosa,,664,10698482,
2454,Postia balsamea,トドマツオオウズラタケ,665,5245245,
2455,Postia ceriflua,,665,5245328,
2456,Postia ptychogaster,,665,5245343,
2457,Postia tephroleuca,オオオシロイタケ,665,9123949,
2458,Ptychogaster japonicus,,666,5463927,
2459,Spongiporus floriformis,,667,10874222,
2460,Paruephaedria heimerlii,,668,2608342,
2461,Pseudobactrodesmium longisporum,,669,12230407,
2462,Dichocladosporium chlorocephalum,,670,2620685,
2463,Candida africana,,671,3479754,
2464,Candida akabanensis,,671,3480199,
2465,Candida albicans,,671,2599597,
2466,Candida auris,,671,3479791,
2467,Candida blankii,,671,3479851,
2468,Candida boidinii,,671,2599592,
2469,Candida boleticola,,671,3480303,
2470,Candida bombicola,,671,3480292,
2471,Candida cellulolytica,,671,3480142,
2472,Candida corydali,,671,3480329,
2473,Candida dubliniensis,,671,2599529,
2474,Candida duobushaemulonis,,671,7770492,
2475,Candida ethanolica,,671,3480019,
2476,Candida ezoensis,,671,8278372,
2477,Candida fermentati,,671,3498547,
2478,Candida fragicola,,671,3480234,
2479,Candida glaebosa,,671,3480310,
2480,Candida glucosophila,,671,3480230,
2481,Candida incommunis,,671,3480296,
2482,Candida kofuensis,,671,3479949,
2483,Candida lambica,,671,7737705,
2484,Candida maltosa,,671,3480367,
2485,Candida melibiosica,,671,3479947,
2486,Candida membranifaciens,,671,2599610,
2487,Candida methanosorbosa,,671,3480123,
2488,Candida mogii,,671,3480164,
2489,Candida montana,,671,3480289,
2490,Candida nitratophila,,671,3479682,
2491,Candida norvegica,,671,2599620,
2492,Candida ovalis,,671,3479951,
2493,Candida palmioleophila,,671,3479685,
2494,Candida parapsilosis,,671,2599539,
2495,Candida pseudoglaebosa,,671,3479857,
2496,Candida pseudointermedia,,671,3479967,
2497,Candida pseudolambica,,671,3480308,
2498,Candida quercuum,,671,3480161,
2499,Candida rugopelliculosa,,671,3480141,
2500,Candida saitoana,,671,2599595,
2501,Candida sake,,671,2599546,
2502,Candida sojae,,671,3479943,
2503,Candida solani,,671,3479784,
2504,Candida sorboxylosa,,671,3479903,
2505,Candida succiphila,,671,3480212,
2506,Candida takamatsuzukensis,,671,3480109,
2507,Candida tropicalis,,671,2599567,
2508,Candida tsuchiyae,,671,3480316,
2509,Candida tumulicola,,671,3479753,
2510,Candida vartiovaarae,,671,3480306,
2511,Candida viswanathii,,671,3480363,
2512,Candida zemplinina,,671,3480020,
2513,Candida zeylanoides,,671,2599528,
2514,Hyphopichia burtonii,,672,2599339,
2515,Hyphopichia gotoi,,672,10750322,
2516,Meyerozyma caribbica,,673,5893381,
2517,Meyerozyma carpophila,,673,10670919,
2518,Meyerozyma guilliermondii,,673,5893383,
2519,Millerozyma acaciae,,674,5893376,
2520,Millerozyma farinosa,,674,5893373,
2521,Peterozyma toletana,,675,5954180,
2522,Priceomyces carsonii,,676,5893397,
2523,Priceomyces haplophilus,,676,5893395,
2524,Scheffersomyces shehatae,,677,7438079,
2525,Scheffersomyces stipitis,,677,5893393,
2526,Yamadazyma akitaensis,,678,5893379,
2527,Yamadazyma kitorensis,,678,10836209,
2528,Yamadazyma mexicana,,678,3270114,
2529,Yamadazyma nakazawae,,678,3270104,
2530,Yamadazyma triangularis,,678,5954163,
2531,Coleophoma camelliae,,679,10688462,
2532,Coleophoma crateriformis,,679,2589404,
2533,Coleophoma cylindrospora,,679,2589418,
2534,Cryptosporiopsis corticola,,680,2581276,
2535,Cryptosporiopsis eucalypti,,680,2581280,
2536,Dermea cerasi,ヘソタケ,681,2580700,
2537,Dermea prunastri,,681,2580708,
2538,Everhartia lignatilis,,682,2592305,
2539,Monostichella robergei,,683,2584236,
2540,Neofabraea krawtzewii,,684,2580755,
2541,Neofabraea vagabunda,,684,7490263,
2542,Pezicula cinnamomea,,685,5256009,
2543,Pezicula corticola,,685,8566662,
2544,Pezicula ericae,,685,7385500,
2545,Pezicula livida,,685,5256018,
2546,Pezicula melanigena,,685,7463980,
2547,Pezicula neosporulosa,,685,7485872,
2548,Pezicula polygona,,685,5497123,
2549,Pezicula radicicola,,685,8018819,
2550,Pezicula sporulosa,,685,5256013,
2551,Phlyctema muroiana,,686,3490078,
2552,Phlyctema ranunculacearum,,686,3490130,
2553,Podophacidium xanthomelum,ヤブレヤマブキコチャワンタケ,687,2584326,
2554,Rhizodermea veluwensis,,688,7949817,
2555,Trichosporiella cerebriformis,,689,2584524,
2556,Diaporthe,,690,9655745,
2557,Diaporthe amygdali,,690,7412491,
2558,Diaporthe arctii,,690,2567696,
2559,Diaporthe aucubae,,690,2567769,
2560,Diaporthe citri,,690,2567738,
2561,Diaporthe cotoneastri,,690,8221559,
2562,Diaporthe destruens,,690,11931204,
2563,Diaporthe dubia,,690,2567736,
2564,Diaporthe dulcamarae,,690,2567900,
2565,Diaporthe eres,,690,2567626,
2566,Diaporthe fukushii,,690,9728971,
2567,Diaporthe gardeniae,,690,7528299,
2568,Diaporthe impulsa,,690,2567775,
2569,Diaporthe larseniana,,690,3444859,
2570,Diaporthe liquidambaris,,690,9735353,
2571,Diaporthe longicolla,,690,7408458,
2572,Diaporthe melonis,,690,2567905,
2573,Diaporthe mori,,690,2567916,
2574,Diaporthe neoviticola,,690,8107588,
2575,Diaporthe niessliana,,690,3444433,
2576,Diaporthe nobilis,,690,2567694,
2577,Diaporthe nomurai,,690,2567831,
2578,Diaporthe phaseolorum,,690,3444449,
2579,Diaporthe rudis,,690,2567928,
2580,Diaporthe santonensis,,690,3444670,
2581,Diaporthe seposita,,690,3444887,
2582,Diaporthe spiculosa,,690,2568032,
2583,Diaporthe take,,690,3444388,
2584,Diaporthe tanakae,,690,3444881,
2585,Diaporthe theae,,690,7755385,
2586,Diaporthe unshiuensis,,690,9658347,
2587,Diaporthe vaccinii,,690,2567747,
2588,Diaporthe vexans,,690,2567937,
2589,Mazzantia galii,,691,5253211,
2590,Phaeocytostroma sacchari,,692,2589529,
2591,Phomopsis asparagi,,693,5253360,
2592,Phomopsis aucubicola,,693,5253418,
2593,Phomopsis caryophylli,,693,5253486,
