taxon_key,species_key,scientific_name,source,name
2538000,2538000,Pleurocybella porrigens (Pers.) Singer,db,スギヒラタケ
2538000,2538000,Pleurocybella porrigens (Pers.) Singer,gbif,スギヒラタケ
2538002,2538000,Pleurotus porrigens (Pers.) P.Kumm.,db,スギヒラタケ
2538002,2538000,Pleurotus porrigens (Pers.) P.Kumm.,gbif,スギヒラタケ
2538113,2538113,Crinipellis scabella (Alb. & Schwein.) Murrill,db,カヤネダケ
2538113,2538113,Crinipellis scabella (Alb. & Schwein.) Murrill,gbif,ニセホウライタケ
2538113,2538113,Crinipellis scabella (Alb. & Schwein.) Murrill,gbif,偽蓬莱茸
2538116,2538113,Crinipellis caulicinalis (Bull.) Rea,db,カヤネダケ
2538116,2538113,Crinipellis caulicinalis (Bull.) Rea,gbif,ニセホウライタケ
2538116,2538113,Crinipellis caulicinalis (Bull.) Rea,gbif,偽蓬莱茸
2538117,2538113,Crinipellis stipitaria (Fr.) Pat.,db,カヤネダケ
2538117,2538113,Crinipellis stipitaria (Fr.) Pat.,gbif,ニセホウライタケ
2538117,2538113,Crinipellis stipitaria (Fr.) Pat.,gbif,偽蓬莱茸
2538215,2538215,Neonothopanus nambi (Speg.) R.H.Petersen & Krisai,db,シロヒカリタケ
2538215,2538215,Neonothopanus nambi (Speg.) R.H.Petersen & Krisai,gbif,シロヒカリタケ
2538236,2538236,"Chrysomphalina grossula (Pers.) Norvell, Redhead & Ammirati",db,ミドリタケ
2538236,2538236,"Chrysomphalina grossula (Pers.) Norvell, Redhead & Ammirati",gbif,ミドリタケ
2538445,2538445,Hygrocybe coccinea (Schaeff.) P.Kumm.,db,ベニヤマタケ
2538445,2538445,Hygrocybe coccinea (Schaeff.) P.Kumm.,gbif,ベニヤマタケ
2538446,2538445,Hygrophorus coccineus (Schaeff.) Fr.,db,ベニヤマタケ
2538446,2538445,Hygrophorus coccineus (Schaeff.) Fr.,gbif,ベニヤマタケ
2538450,2538450,Hygrocybe pantoleuca (Hongo) Hongo,db,シロヒガサ
2538451,2538450,Hygrophorus pantoleucus Hongo,db,シロヒガサ
2538454,2538454,Hygrocybe turunda (Fr.) P.Karst.,db,キミズゴケノハナ
2538454,2538454,Hygrocybe turunda (Fr.) P.Karst.,gbif,ザラツキキヤマタケ
2538458,2538462,Hygrocybe ovina (Bull.) Kühner,gbif,オオヒメノカサ
2538473,2538473,Hygrocybe aurantia (Murrill) Natarajan & Purush.,db,ヒメダイダイタケ
2538509,8097905,Hygrocybe irrigata (Pers.) Bon,gbif,アクイロヌメリタケ
2538513,8097905,Hygrocybe unguinosa (Fr.) P.Karst.,gbif,アクイロヌメリタケ
2538524,2538524,Hygrocybe conica (Schaeff.) P.Kumm.,db,アカヤマタケ
2538524,2538524,Hygrocybe conica (Schaeff.) P.Kumm.,gbif,アカヤマタケ
2538525,2538524,Hygrocybe chloroides (Malençon) Kovalenko,db,アカヤマタケ
2538525,2538524,Hygrocybe chloroides (Malençon) Kovalenko,gbif,アカヤマタケ
2538530,2538524,Hygrophorus conicus (Schaeff.) Fr.,db,アカヤマタケ
2538530,2538524,Hygrophorus conicus (Schaeff.) Fr.,gbif,アカヤマタケ
2538550,2538550,Hygrocybe firma (Berk. & Broome) Singer,db,ネッタイベニヒガサ
2538550,2538550,Hygrocybe firma (Berk. & Broome) Singer,gbif,ネッタイベニヒガサ
2538552,2538552,Hygrocybe punicea (Fr.) P.Kumm.,db,ヒイロガサ
2538552,2538552,Hygrocybe punicea (Fr.) P.Kumm.,gbif,ヒイロガサ
2538555,2538552,Hygrophorus puniceus (Fr.) Fr.,db,ヒイロガサ
2538555,2538552,Hygrophorus puniceus (Fr.) Fr.,gbif,ヒイロガサ
2538580,2538580,Hygrocybe miniata (Fr.) P.Kumm.,db,アカヌマベニタケ
2538584,2538580,Hygrophorus miniatus (Fr.) Fr.,db,アカヌマベニタケ
2538595,2538595,Hygrocybe cantharellus (Schwein.) Murrill,db,ベニヒガサ
2538595,2538595,Hygrocybe cantharellus (Schwein.) Murrill,gbif,ベニヒガサ
2538602,2538595,"Craterellus cantharellus (Schwein.) Fr., 1838",db,ベニヒガサ
2538602,2538595,"Craterellus cantharellus (Schwein.) Fr., 1838",gbif,ベニヒガサ
2538603,2538595,Hygrophorus cantharellus (Schwein.) Fr.,db,ベニヒガサ
2538603,2538595,Hygrophorus cantharellus (Schwein.) Fr.,gbif,ベニヒガサ
2538605,2538605,Hygrocybe coccineocrenata (P.D.Orton) M.M.Moser,db,Mizugoke-no-hana
2538630,2538630,Hygrocybe chlorophana (Fr.) Wünsche,db,ツキミタケ
2538630,2538630,Hygrocybe chlorophana (Fr.) Wünsche,gbif,ツキミタケ
2538631,2538631,Hygrocybe flavescens (Kauffman) Singer,db,アキヤマタケ
2538631,2538631,Hygrocybe flavescens (Kauffman) Singer,gbif,アキヤマタケ
2538638,2538630,Hygrophorus chlorophanus (Fr.) Fr.,db,ツキミタケ
2538638,2538630,Hygrophorus chlorophanus (Fr.) Fr.,gbif,ツキミタケ
2538644,2538644,Hygrocybe ceracea (Sowerby) P.Kumm.,db,キヤマタケ
2538648,2538644,Hygrophorus ceraceus (Wulfen) Fr.,db,キヤマタケ
2538714,2538714,Hygrophorus pudorinus (Fr.) Fr.,db,フキサクラシメジ
2538714,2538714,Hygrophorus pudorinus (Fr.) Fr.,gbif,フキサクラシメジ
2538716,2538716,Hygrophorus arbustivus Fr.,db,コクリノカサ
2538716,2538716,Hygrophorus arbustivus Fr.,gbif,コクリノカサ
2538720,2538720,"Hygrophorus camarophyllus (Alb. & Schwein.) Dumée, Grandjean & Maire",db,クロオウギタケ
2538720,2538720,"Hygrophorus camarophyllus (Alb. & Schwein.) Dumée, Grandjean & Maire",gbif,ヤギタケ
2538727,2538727,Hygrophorus agathosmus (Fr.) Fr.,db,ウスチャヌメリガサ
2538727,2538727,Hygrophorus agathosmus (Fr.) Fr.,gbif,ウスチャヌメリガサ
2538742,2538742,Hygrophorus cossus (Sowerby) Fr.,db,クサヌメリガサ
2538748,2538748,Hygrophorus hypothejus (Fr.) Fr.,db,シモフリヌメリガサ
2538748,2538748,Hygrophorus hypothejus (Fr.) Fr.,gbif,シモフリヌメリガサ
2538774,2538774,Hygrophorus lucorum Kalchbr.,db,キヌメリガサ
2538774,2538774,Hygrophorus lucorum Kalchbr.,gbif,キヌメリガサ
2538784,2538784,Hygrophorus olivaceoalbus (Fr.) Fr.,gbif,マツノコケイロヌメリガサ
2538788,2538788,Hygrophorus chrysodon (Batsch) Fr.,db,ウコンガサ
2538788,2538788,Hygrophorus chrysodon (Batsch) Fr.,gbif,ウコンガサ
2538796,2538796,"Hygrophorus leucophaeus (Scop.) Fr., 1838",db,ブナヌメリガサ
2538799,2538799,Hygrophorus erubescens (Fr.) Fr.,db,オオサクラシメジ
2538799,2538799,Hygrophorus erubescens (Fr.) Fr.,gbif,オオサクラシメジ
2538799,2538799,Hygrophorus erubescens (Fr.) Fr.,gbif,トキイロタケ
2538803,2538803,Hygrophorus persoonii Arnolds,db,クロマツタケモドキ
2538807,2538807,Hygrophorus russula (Schaeff. ex Fr.) Kauffman,db,サクラシメジ
2538820,2538820,Hygrophorus discoideus (Pers.) Fr.,db,チャヌメリガサ
2538820,2538820,Hygrophorus discoideus (Pers.) Fr.,gbif,チャヌメリガサ
2538864,2538864,"Ampulloclitocybe clavipes (Pers.) Redhead, Lutzoni, Moncalvo & Vilgalys",db,ホテイシメジ
2538864,2538864,"Ampulloclitocybe clavipes (Pers.) Redhead, Lutzoni, Moncalvo & Vilgalys",gbif,ホテイシメジ
2538871,2538864,Clitocybe clavipes (Pers.) P.Kumm.,db,ホテイシメジ
2538871,2538864,Clitocybe clavipes (Pers.) P.Kumm.,gbif,ホテイシメジ
2539028,2539028,Typhula ishikariensis S.Imai,db,イシカリガマノホタケ
2539028,2539028,Typhula ishikariensis S.Imai,gbif,イシカリガマノホタケ
2539035,2539035,Typhula vermiculata I.Hino & Katum.,db,キイチゴガマノホタケ
2539088,2539088,Typhula incarnata Lasch,db,フユガレガマノホタケ
2539089,2539088,Typhula itoana S.Imai,db,フユガレガマノホタケ
2539090,2539088,Sclerotium fulvum Fr.,db,フユガレガマノホタケ
2539197,2539197,Clitopilus prunulus (Scop.) P.Kumm.,db,ヒカゲウラベニタケ
2539197,2539197,Clitopilus prunulus (Scop.) P.Kumm.,gbif,ヒカゲウラベニタケ
2539233,2539233,Entoloma hirtipes (Schumach.) M.M.Moser,db,カガノモミウラタケ
2539233,2539233,Entoloma hirtipes (Schumach.) M.M.Moser,gbif,カガノモミウラタケ
2539234,2539233,Rhodophyllus hirtipes (Schumach.) J.E.Lange,db,カガノモミウラタケ
2539234,2539233,Rhodophyllus hirtipes (Schumach.) J.E.Lange,gbif,カガノモミウラタケ
2539261,8963563,Rhodophyllus sericellus (Fr.) Quél.,db,キヌモミウラタケ
2539280,2551423,Agaricus virescens Schaeff.,db,アイタケ
2539280,2551423,Agaricus virescens Schaeff.,gbif,アイタケ
2539308,2539308,Entoloma sinuatum (Bull.) P.Kumm.,db,イッポンシメジ
2539308,2539308,Entoloma sinuatum (Bull.) P.Kumm.,gbif,イッポンシメジ
2539308,2539308,Entoloma sinuatum (Bull.) P.Kumm.,gbif,ニセシメジ
2539310,2539308,Rhodophyllus sinuatus (Bull.) Quél.,db,イッポンシメジ
2539310,2539308,Rhodophyllus sinuatus (Bull.) Quél.,gbif,イッポンシメジ
2539310,2539308,Rhodophyllus sinuatus (Bull.) Quél.,gbif,ニセシメジ
2539336,2539332,Claudopus parasiticus (Quél.) Ricken,db,ヒメヤグラタケモドキ
2539336,2539332,Claudopus parasiticus (Quél.) Ricken,gbif,ヒメヤグラタケモドキ
2539479,3346903,Entoloma saepium (Noul. & Dass) Richon & Roze,gbif,ウメハルシメジ
2539557,2539557,Entoloma cetratum (Fr.) M.M.Moser,db,オオフタツミウラベニタケ
2539557,2539557,Entoloma cetratum (Fr.) M.M.Moser,gbif,オオフタツミウラベニタケ
2539648,2539648,Entoloma lampropus (Fr.) Hesler,db,アオエノモミウラタケ
2539648,2539648,Entoloma lampropus (Fr.) Hesler,gbif,アオエノモミウラタケ
2539657,2539657,Entoloma rhodopolium (Fr.) P.Kumm.,db,クサウラベニタケ
2539657,2539657,Entoloma rhodopolium (Fr.) P.Kumm.,gbif,クサウラベニタケ
2539719,2539719,Entoloma araneosum (Quél.) M.M.Moser,db,シラガモミウラモドキ
2539719,2539719,Entoloma araneosum (Quél.) M.M.Moser,gbif,シラガモミウラモドキ
2539731,2539731,Entoloma abortivum (Berk. & M.A.Curtis) Donk,gbif,タマウラベニタケ
2539741,2539741,Entoloma sphagnorum (Romagn. & J.Favre) Bon & Courtec.,db,コケモミウラタケ
2539845,2539845,Entoloma depluens (Batsch) Hesler,db,カクガタコナカブリ
2539845,2539845,Entoloma depluens (Batsch) Hesler,gbif,カクミノコナカブリ
2539852,2539845,Rhodophyllus depluens (Batsch) Quél.,db,カクガタコナカブリ
2539852,2539845,Rhodophyllus depluens (Batsch) Quél.,gbif,カクミノコナカブリ
2539876,2539657,Rhodophyllus nidorosus (Fr.) Quél.,db,クサウラベニタケ
2539876,2539657,Rhodophyllus nidorosus (Fr.) Quél.,gbif,クサウラベニタケ
2539879,2539657,Rhodophyllus rhodopolius (Fr.) Quél.,db,クサウラベニタケ
2539879,2539657,Rhodophyllus rhodopolius (Fr.) Quél.,gbif,クサウラベニタケ
2539883,2539657,Entoloma nidorosum (Fr.) Quél.,db,クサウラベニタケ
2539883,2539657,Entoloma nidorosum (Fr.) Quél.,gbif,クサウラベニタケ
2539950,2539950,Entoloma coelestinum (Fr.) Hesler,gbif,ヒメコンイロイッポンシメジ
2539954,2539950,Rhodophyllus coelestinus (Fr.) Quél.,gbif,ヒメコンイロイッポンシメジ
2540156,8036570,Merulius aureus Fr.,db,キシワタケ
2540156,8036570,Merulius aureus Fr.,gbif,キシワタケ
2540197,2540197,Ramariopsis crocea (Pers.) Corner,db,アカヒメホウキタケ
2540197,2540197,Ramariopsis crocea (Pers.) Corner,gbif,アカヒメホウキタケ
2540204,2540204,Ramariopsis pulchella (Boud.) Corner,db,ヒナサンゴタケ
2540204,2540204,Ramariopsis pulchella (Boud.) Corner,gbif,ヒナサンゴタケ
2540225,2540225,Ramariopsis kunzei (Fr.) Corner,db,シロヒメホウキタケ
2540225,2540225,Ramariopsis kunzei (Fr.) Corner,gbif,シロヒメホウキタケ
2540327,9117445,Ramariopsis helvola (Pers.) R.H.Petersen,db,キソウメンタケ
2540327,9117445,Ramariopsis helvola (Pers.) R.H.Petersen,gbif,キソウメンタケ
2540356,5244414,Ramariopsis laeticolor (Berk. & M.A.Curtis) R.H.Petersen,db,ヒシミノセンコウタケ
2540356,5244414,Ramariopsis laeticolor (Berk. & M.A.Curtis) R.H.Petersen,gbif,カベンタケ
2540438,5244486,Ramariopsis fusiformis (Sowerby) R.H.Petersen,db,ナギナタタケ
2540438,5244486,Ramariopsis fusiformis (Sowerby) R.H.Petersen,gbif,ナギナタタケ
2540565,2540565,Radulomyces confluens (Fr.) M.P.Christ.,db,アカギンコウヤクタケ
2540596,2540593,Radulum molare Chaillet ex Fr.,db,オクバタケ
2540639,12215684,Deflexula fascicularis (Bres. & Pat.) Corner,gbif,シダレハナビタケ
2540714,2540714,Pterula subulata Fr.,db,カンザシタケモドキ
2540714,2540714,Pterula subulata Fr.,gbif,カンザシタケモドキ
2540716,2540716,Pterula multifida (Chevall.) Fr.,db,フサタケ
2540716,2540716,Pterula multifida (Chevall.) Fr.,gbif,フサタケ
2540755,2540755,Theleporus calcicolor (Sacc. & P.Syd.) Ryvarden,db,アナタケモドキ
2540761,2540761,Meripilus giganteus (Pers.) P.Karst.,db,トンビマイタケ
2540761,2540761,Meripilus giganteus (Pers.) P.Karst.,gbif,トンビマイタケ
2540800,2540800,Grifola frondosa (Dicks.) Gray,db,マイタケ
2540800,2540800,Grifola frondosa (Dicks.) Gray,gbif,maitake マイタケ (舞茸
2540800,2540800,Grifola frondosa (Dicks.) Gray,gbif,マイタケ
2540812,2540800,Grifola albicans Imazeki,db,マイタケ
2540812,2540800,Grifola albicans Imazeki,gbif,maitake マイタケ (舞茸
2540812,2540800,Grifola albicans Imazeki,gbif,マイタケ
2540878,2540878,Rigidoporus lineatus (Pers.) Ryvarden,db,スルメタケ
2540891,2540878,Rigidoporus zonalis (Berk.) Imazeki,db,スルメタケ
2540892,2540878,Fomitopsis zonalis (Berk.) Imazeki,db,スルメタケ
2540917,2540917,Rigidoporus vinctus (Berk.) Ryvarden,db,クロニクイロアナタケ
2540925,2540917,Chaetoporus vinctus (Berk.) J.E.Wright,db,クロニクイロアナタケ
2540949,8667671,Fomes lignosus (Klotzsch) Bres.,db,ネッタイスルメタケ
2540949,8667671,Fomes lignosus (Klotzsch) Bres.,gbif,ネッタイスルメタケ
2540997,2540997,Rigidoporus ulmarius (Sowerby) Imazeki,db,オオシロサルノコシカケ
2540997,2540997,Rigidoporus ulmarius (Sowerby) Imazeki,gbif,ニレサルノコシカケ
2540998,2540997,Fomes ulmarius Fr.,db,オオシロサルノコシカケ
2540998,2540997,Fomes ulmarius Fr.,gbif,ニレサルノコシカケ
2541007,2540997,Fomitopsis ulmaria (Sowerby) Bondartsev & Singer,db,オオシロサルノコシカケ
2541007,2540997,Fomitopsis ulmaria (Sowerby) Bondartsev & Singer,gbif,ニレサルノコシカケ
2541175,8899548,Peniophora gigantea (Fr.) Massee,db,カミカワタケ
2541175,8899548,Peniophora gigantea (Fr.) Massee,gbif,カミカワタケ
2541285,2541285,Inflatostereum glabrum (Pat.) D.A.Reid,db,ヒメサジタケ
2541285,2541285,Inflatostereum glabrum (Pat.) D.A.Reid,gbif,ヒメサジタケ
2541288,2541285,Trogia stereoides Corner,db,ヒメサジタケ
2541288,2541285,Trogia stereoides Corner,gbif,ヒメサジタケ
2541428,2541425,Peniophora laevis (Fr.) Burt,db,ヒラカワタケ
2541428,2541425,Peniophora laevis (Fr.) Burt,gbif,ヒラカワタケ
2541441,2541441,Phanerochaete sordida (P.Karst.) J.Erikss. & Ryvarden,db,ウスキイロカワタケ
2541441,2541441,Phanerochaete sordida (P.Karst.) J.Erikss. & Ryvarden,gbif,ウスキイロカワタケ
2541471,2541441,Peniophora allescheri (Bres.) Sacc. & P.Syd.,db,ウスキイロカワタケ
2541471,2541441,Peniophora allescheri (Bres.) Sacc. & P.Syd.,gbif,ウスキイロカワタケ
2541486,2541486,Phanerochaete burtii (Romell ex Burt) Parmasto,db,ウスキヒモカワタケ
2541486,2541486,Phanerochaete burtii (Romell ex Burt) Parmasto,gbif,ウスキヒモカワタケ
2541585,2541585,Ceriporia tarda (Berk.) Ginns,db,コアナタケ
2541585,2541585,Ceriporia tarda (Berk.) Ginns,gbif,コアナタケ
2541673,2541673,Ceriporia reticulata (Hoffm.) Domański,db,アミメアナタケ
2541673,2541673,Ceriporia reticulata (Hoffm.) Domański,gbif,アミメアナタケ
2541805,2541805,Climacodon pulcherrimus (Berk. & M.A.Curtis) Nikol.,db,アセハリタケ
2541811,2541805,Hydnum pulcherrimum Berk. & M.A.Curtis,db,アセハリタケ
2541814,2541805,Steccherinum pulcherrimum (Berk. & M.A.Curtis) Banker,db,アセハリタケ
2541815,2541815,Climacodon septentrionalis (Fr.) P.Karst.,db,エゾハリタケ
2541815,2541815,Climacodon septentrionalis (Fr.) P.Karst.,gbif,エゾハリタケ
2541817,2541815,Creolophus septentrionalis (Fr.) Banker,db,エゾハリタケ
2541817,2541815,Creolophus septentrionalis (Fr.) Banker,gbif,エゾハリタケ
2541818,2541815,Hydnum septentrionale Fr.,db,エゾハリタケ
2541818,2541815,Hydnum septentrionale Fr.,gbif,エゾハリタケ
2541819,2541815,Steccherinum septentrionale (Fr.) Banker,db,エゾハリタケ
2541819,2541815,Steccherinum septentrionale (Fr.) Banker,gbif,エゾハリタケ
2541828,7898018,Porostereum crassum (Lév.) Hjortstam & Ryvarden,gbif,カミウロコタケ
2541833,7898018,Stereum umbrinum Berk. & M.A.Curtis,gbif,カミウロコタケ
2541835,7898018,Lopharia crassa (Lév.) Boidin,gbif,カミウロコタケ
2541843,7898018,Hjortstamia crassa (Lév.) Boidin & Gilles,gbif,カミウロコタケ
2541845,7898018,Stereum crassum (Lév.) Fr.,gbif,カミウロコタケ
2541850,7898018,Phanerochaete crassa (Lév.) Burds.,gbif,カミウロコタケ
2541851,7898018,Lloydella umbrina (Cooke) S.Ito,gbif,カミウロコタケ
2541869,9145383,Stereum spadiceum (Pers.) Quél.,db,オリーブウロコタケ
2541869,9145383,Stereum spadiceum (Pers.) Quél.,gbif,オリーブウロコタケ
2541957,2541957,Antrodiella semisupina (Berk. & M.A.Curtis) Ryvarden,db,ニカワオシロイタケ
2541965,2541957,Tyromyces semisupinus (Berk. & M.A.Curtis) Murrill,db,ニカワオシロイタケ
2542126,2542126,Phaeolus schweinitzii (Fr.) Pat.,db,カイメンタケ
2542126,2542126,Phaeolus schweinitzii (Fr.) Pat.,gbif,カイメンタケ
2542210,9072021,Polyporus caudicinus Schaeff. ex J.Schröt.,db,アイカワタケ
2542211,9072021,Sporotrichum versisporum (Lloyd) Stalpers,db,アイカワタケ
2542221,9072021,Calvatia versispora Lloyd,db,アイカワタケ
2542227,9072021,Laetiporus versisporus (Lloyd) Imazeki,db,アイカワタケ
2542237,9072021,Tyromyces sulphureus (Bull.) Donk,db,アイカワタケ
2542309,2540997,Fomitopsis cytisina (Berk.) Bondartsev & Singer,db,オオシロサルノコシカケ
2542309,2540997,Fomitopsis cytisina (Berk.) Bondartsev & Singer,gbif,ニレサルノコシカケ
2542381,2542381,Fomitopsis castanea Imazeki,db,クロサルノコシカケ
2542381,2542381,Fomitopsis castanea Imazeki,gbif,クロサルノコシカケ
2542383,2542381,Melanoporia castanea (Imazeki) T.Hatt. & Ryvarden,db,クロサルノコシカケ
2542383,2542381,Melanoporia castanea (Imazeki) T.Hatt. & Ryvarden,gbif,クロサルノコシカケ
2542395,2542395,Fomitopsis pinicola (Sw.) P.Karst.,db,ツガサルノコシカケ
2542395,2542395,Fomitopsis pinicola (Sw.) P.Karst.,gbif,ツガサルノコシカケ
2542399,2542395,Fomes subungulatus Murrill,db,ツガサルノコシカケ
2542399,2542395,Fomes subungulatus Murrill,gbif,ツガサルノコシカケ
2542425,2542395,Trametes pinicola (Sw.) P.Karst.,db,ツガサルノコシカケ
2542425,2542395,Trametes pinicola (Sw.) P.Karst.,gbif,ツガサルノコシカケ
